Product Id,Area Code,Date,Sales,COGS,Margin,Expenses,Profit,Marketing,Inventory,Budget Sales,Budget COGS,Budget Margin,Budget Profit
11,515,2012-08-01,532,266,266,99,167,74,1797,460,220,240,150
12,515,2012-08-01,632,284,348,141,207,107,1809,550,240,310,180
5,712,2012-08-01,58,23,35,17,18,6,806,60,20,40,30
6,515,2012-08-01,43,0,43,12,31,0,516,50,0,50,40
2,563,2012-08-01,90,41,49,34,15,12,1007,90,40,50,20
3,641,2012-08-01,32,14,18,17,1,4,602,30,10,20,10
1,641,2012-08-01,63,25,38,19,19,7,851,60,20,40,30
8,314,2012-08-01,151,63,88,86,2,57,332,130,50,80,20
9,573,2012-08-01,139,120,19,60,-41,37,1439,120,100,20,-20
11,816,2012-08-01,105,45,60,41,19,14,253,90,30,60,30
12,660,2012-08-01,65,29,36,45,-9,11,215,50,20,30,-10
13,417,2012-08-01,86,38,48,47,1,14,248,70,30,40,0
5,314,2012-08-01,83,34,49,20,29,9,890,90,30,60,40
6,417,2012-08-01,80,32,48,20,28,8,841,90,30,60,50
2,417,2012-08-01,160,72,88,61,27,27,606,160,70,90,40
3,816,2012-08-01,110,50,60,36,24,15,1064,110,50,60,30
8,567,2012-08-01,41,16,25,16,9,4,484,30,10,20,20
9,330,2012-08-01,55,22,33,17,16,6,865,40,10,30,30
11,234,2012-08-01,286,114,172,69,103,37,810,250,90,160,100
12,330,2012-08-01,277,116,161,58,103,35,678,240,90,150,100
5,513,2012-08-01,291,145,146,65,81,40,1292,340,160,180,120
6,937,2012-08-01,109,49,60,52,8,18,414,120,50,70,20
1,234,2012-08-01,108,46,62,43,19,15,415,110,40,70,40
2,234,2012-08-01,85,34,51,32,19,10,428,80,30,50,30
3,614,2012-08-01,89,37,52,63,-11,33,513,90,30,60,10
8,715,2012-08-01,126,47,79,38,41,14,366,110,40,70,50
9,262,2012-08-01,154,63,91,28,63,17,864,130,50,80,70
11,920,2012-08-01,90,36,54,34,20,11,458,70,30,40,10
12,715,2012-08-01,105,44,61,68,-7,39,617,90,30,60,10
5,920,2012-08-01,226,103,123,53,70,31,1073,260,110,150,100
6,262,2012-08-01,69,30,39,21,18,9,581,80,30,50,30
1,715,2012-08-01,140,63,77,56,21,23,397,140,60,80,30
2,608,2012-08-01,317,133,184,149,35,120,705,330,140,190,60
3,414,2012-08-01,231,99,132,59,73,32,565,240,100,140,90
11,203,2012-08-01,83,34,49,21,28,9,890,80,30,50,40
13,959,2012-08-01,47,19,28,16,12,5,811,50,20,30,20
9,860,2012-08-01,160,72,88,60,28,27,606,120,50,70,30
10,959,2012-08-01,110,50,60,36,24,15,1064,80,30,50,30
5,860,2012-08-01,105,44,61,69,-8,39,617,100,40,60,10
6,203,2012-08-01,98,42,56,40,16,13,384,90,40,50,20
2,475,2012-08-01,225,90,135,60,75,29,1139,210,80,130,90
11,941,2012-08-01,114,46,68,24,44,12,880,120,40,80,60
13,904,2012-08-01,154,63,91,28,63,17,864,160,60,100,80
8,813,2012-08-01,69,30,39,21,18,9,581,50,20,30,20
9,305,2012-08-01,140,63,77,57,20,23,397,100,40,60,30
10,305,2012-08-01,226,103,123,53,70,31,1073,170,70,100,70
5,941,2012-08-01,317,133,184,149,35,120,705,310,120,190,60
6,850,2012-08-01,231,99,132,59,73,32,565,220,90,130,80
2,850,2012-08-01,286,114,172,68,104,37,810,270,100,170,120
3,321,2012-08-01,277,116,161,59,102,35,678,260,110,150,100
11,508,2012-08-01,55,22,33,17,16,6,865,50,20,30,20
13,508,2012-08-01,41,16,25,16,9,4,484,40,10,30,20
9,339,2012-08-01,109,49,60,51,9,18,414,80,30,50,20
5,339,2012-08-01,105,37,68,62,6,33,540,100,30,70,20
7,413,2012-08-01,291,145,146,64,82,40,1292,280,130,150,100
2,508,2012-08-01,664,52,612,49,563,17,-2033,630,40,590,560
11,603,2012-08-01,63,25,38,18,20,7,851,60,20,40,30
13,603,2012-08-01,43,0,43,12,31,0,516,40,0,40,30
9,603,2012-08-01,86,38,48,47,1,14,248,60,20,40,10
5,603,2012-08-01,151,63,88,87,1,57,332,140,60,80,10
7,603,2012-08-01,65,29,36,45,-9,11,215,60,20,40,0
1,603,2012-08-01,151,61,90,42,48,19,322,140,50,90,70
2,603,2012-08-01,160,64,96,52,44,21,460,150,60,90,60
11,631,2012-08-01,323,132,191,47,144,36,994,340,130,210,170
12,914,2012-08-01,301,123,178,45,133,34,941,320,130,190,150
13,646,2012-08-01,245,100,145,40,105,28,598,260,100,160,130
9,646,2012-08-01,653,284,369,140,229,107,1565,500,210,290,180
10,718,2012-08-01,124,311,-187,117,-304,96,3422,90,230,-140,-230
7,646,2012-08-01,543,266,277,98,179,74,1319,530,250,280,190
5,518,2012-08-01,78,173,-95,189,-284,156,2615,70,160,-90,-260
2,845,2012-08-01,910,364,546,178,368,127,2617,860,340,520,370
3,504,2012-08-01,154,63,91,28,63,17,864,190,70,120,100
2,504,2012-08-01,118,48,70,24,46,13,839,140,60,80,60
8,504,2012-08-01,176,77,99,38,61,25,581,170,70,100,70
9,985,2012-08-01,160,72,88,60,28,27,606,150,60,90,40
4,985,2012-08-01,105,44,61,68,-7,39,-508,90,30,60,10
5,337,2012-08-01,126,47,79,38,41,14,366,100,40,60,40
6,504,2012-08-01,90,36,54,33,21,11,458,70,30,40,20
3,505,2012-08-01,139,120,19,61,-42,37,1439,170,150,20,-30
2,505,2012-08-01,160,64,96,52,44,21,460,200,80,120,70
8,505,2012-08-01,63,25,38,19,19,7,851,60,20,40,30
9,505,2012-08-01,90,41,49,34,15,12,1007,80,30,50,20
4,505,2012-08-01,65,29,36,44,-8,11,-347,50,20,30,0
5,505,2012-08-01,151,63,88,86,2,57,332,120,50,70,0
6,505,2012-08-01,105,45,60,42,18,14,253,90,30,60,30
3,405,2012-08-01,55,22,33,17,16,6,865,60,20,40,30
2,405,2012-08-01,155,68,87,34,53,22,587,190,80,110,80
9,580,2012-08-01,317,133,184,150,34,120,705,310,120,190,60
8,580,2012-08-01,140,63,77,57,20,23,397,130,60,70,20
4,918,2012-08-01,277,116,161,59,102,35,-1278,230,90,140,100
5,918,2012-08-01,41,16,25,15,10,4,484,30,10,20,20
6,405,2012-08-01,286,114,172,69,103,37,810,240,90,150,100
3,682,2012-08-01,120,52,68,29,39,17,554,150,60,90,70
2,979,2012-08-01,678,311,367,117,250,96,1296,840,390,450,340
9,281,2012-08-01,85,34,51,32,19,10,428,80,30,50,30
8,430,2012-08-01,108,46,62,43,19,15,415,100,40,60,30
4,430,2012-08-01,131,52,79,49,30,17,-587,110,40,70,40
5,682,2012-08-01,301,123,178,45,133,34,941,250,100,150,120
6,512,2012-08-01,245,100,145,40,105,28,598,210,80,130,110
1,801,2012-08-01,110,50,60,36,24,15,1064,130,60,70,40
2,435,2012-08-01,98,42,56,41,15,13,384,120,50,70,40
8,801,2012-08-01,151,61,90,41,49,19,322,130,50,80,60
9,435,2012-08-01,160,64,96,52,44,21,460,140,50,90,60
10,801,2012-08-01,139,120,19,60,-41,37,1439,120,100,20,-30
11,801,2012-08-01,151,63,88,86,2,57,332,100,40,60,10
12,435,2012-08-01,105,45,60,41,19,14,253,70,20,50,30
13,435,2012-08-01,65,29,36,45,-9,11,215,40,10,30,10
3,435,2012-08-01,160,72,88,61,27,27,606,200,90,110,60
4,801,2012-08-01,80,32,48,20,28,8,841,70,30,40,30
5,801,2012-08-01,176,77,99,37,62,25,581,160,70,90,60
6,435,2012-08-01,83,34,49,21,28,9,890,70,30,40,30
1,562,2012-08-01,87,154,-67,72,-139,49,2105,100,190,-90,-150
2,650,2012-08-01,910,364,546,178,368,127,2617,1130,450,680,520
8,831,2012-08-01,323,132,191,48,143,36,994,280,110,170,140
9,916,2012-08-01,678,311,367,118,249,96,1296,590,260,330,240
10,310,2012-08-01,120,52,68,30,38,17,554,100,40,60,40
11,760,2012-08-01,301,123,178,45,133,34,941,200,80,120,100
12,310,2012-08-01,245,100,145,40,105,28,598,160,60,100,90
13,818,2012-08-01,131,52,79,49,30,17,662,80,30,50,20
3,626,2012-08-01,166,196,-30,107,-137,64,3139,200,240,-40,-140
4,916,2012-08-01,532,266,266,99,167,74,1797,510,250,260,170
5,530,2012-08-01,412,173,239,189,50,156,927,390,160,230,60
6,707,2012-08-01,687,295,392,130,262,97,1714,650,280,370,250
2,702,2012-08-01,86,38,48,47,1,14,248,100,40,60,20
8,775,2012-08-01,412,173,239,190,49,156,927,360,140,220,70
9,775,2012-08-01,467,196,271,108,163,64,1167,410,160,250,170
10,702,2012-08-01,376,154,222,72,150,49,817,330,130,200,150
11,702,2012-08-01,687,295,392,130,262,97,1714,460,190,270,190
12,775,2012-08-01,532,266,266,99,167,74,1797,360,170,190,130
13,775,2012-08-01,21,284,-284,141,-404,107,5807,0,180,-180,-260
3,702,2012-08-01,90,41,49,33,16,12,1007,110,50,60,30
4,702,2012-08-01,43,0,43,11,32,0,516,40,0,40,30
5,775,2012-08-01,63,25,38,19,19,7,851,60,20,40,30
6,702,2012-08-01,58,23,35,18,17,6,806,50,20,30,20
1,541,2012-08-01,89,37,52,63,-11,33,513,110,40,70,20
2,971,2012-08-01,114,47,67,59,8,15,474,140,50,90,40
8,971,2012-08-01,62,25,37,18,19,7,826,50,20,30,30
9,541,2012-08-01,155,68,87,34,53,22,587,130,50,80,60
11,503,2012-08-01,41,16,25,16,9,4,484,20,10,10,10
12,971,2012-08-01,286,114,172,68,104,37,810,190,70,120,80
13,541,2012-08-01,277,116,161,59,102,35,678,180,70,110,70
3,541,2012-08-01,85,34,51,32,19,10,428,100,40,60,40
4,971,2012-08-01,109,49,60,51,9,18,414,100,40,60,20
5,503,2012-08-01,108,46,62,43,19,15,415,100,40,60,30
6,503,2012-08-01,291,145,146,65,81,40,1292,270,130,140,90
8,360,2012-08-01,225,90,135,60,75,29,1139,190,70,120,80
9,253,2012-08-01,118,48,70,25,45,13,839,100,40,60,50
11,253,2012-08-01,126,47,79,37,42,14,366,80,30,50,30
12,206,2012-08-01,90,36,54,34,20,11,458,60,20,40,30
13,206,2012-08-01,105,44,61,69,-8,39,617,70,20,50,10
2,509,2012-08-01,211,86,125,49,76,27,454,260,100,160,120
3,206,2012-08-01,317,133,184,150,34,120,705,390,160,230,100
4,206,2012-08-01,69,30,39,22,17,9,581,60,20,40,30
5,425,2012-08-01,140,63,77,57,20,23,397,130,60,70,20
6,206,2012-08-01,226,103,123,52,71,31,1073,210,90,120,90
8,970,2012-09-01,310,155,155,68,87,43,1280,270,130,140,90
9,970,2012-09-01,126,52,74,76,-2,47,509,110,40,70,20
10,720,2012-09-01,125,53,72,45,27,17,410,110,40,70,40
11,970,2012-09-01,102,45,57,50,7,17,409,80,30,50,10
12,720,2012-09-01,113,51,62,37,25,15,1042,90,40,50,20
13,970,2012-09-01,140,61,79,32,47,20,579,120,50,70,50
5,303,2012-09-01,199,81,118,34,84,22,588,230,90,140,110
6,303,2012-09-01,150,60,90,51,39,19,656,170,60,110,60
1,970,2012-09-01,302,123,179,45,134,34,928,310,130,180,140
2,970,2012-09-01,132,58,74,32,42,19,548,130,60,70,50
3,970,2012-09-01,245,100,145,39,106,28,981,250,100,150,120
8,708,2012-09-01,302,123,179,46,133,34,928,260,100,160,140
9,630,2012-09-01,132,58,74,31,43,19,548,110,40,70,50
10,773,2012-09-01,245,100,145,39,106,28,981,210,80,130,110
11,815,2012-09-01,199,81,118,34,84,22,588,170,60,110,80
12,773,2012-09-01,150,60,90,50,40,19,656,130,50,80,40
5,618,2012-09-01,589,253,336,116,220,83,1686,690,290,400,280
6,312,2012-09-01,498,249,249,94,155,69,1775,580,280,300,210
2,309,2012-09-01,387,162,225,96,129,53,1148,400,170,230,140
3,708,2012-09-01,298,122,176,61,115,39,801,310,120,190,140
8,712,2012-09-01,589,253,336,116,220,83,1686,510,210,300,210
9,563,2012-09-01,298,122,176,61,115,39,801,260,100,160,120
11,641,2012-09-01,498,249,249,94,155,69,1775,430,210,220,140
12,712,2012-09-01,672,302,370,147,223,114,1783,590,250,340,210
5,515,2012-09-01,58,23,35,17,18,6,803,60,20,40,30
6,319,2012-09-01,43,0,43,11,32,0,473,50,0,50,40
1,319,2012-09-01,48,19,29,16,13,5,848,50,20,30,20
2,319,2012-09-01,72,33,39,32,7,10,1003,70,30,40,20
3,563,2012-09-01,35,15,20,17,3,4,600,30,10,20,10
8,636,2012-09-01,106,44,62,69,-7,40,325,90,30,60,10
9,660,2012-09-01,115,104,11,55,-44,32,1574,100,80,20,-10
11,314,2012-09-01,91,39,52,39,13,12,248,80,30,50,20
12,314,2012-09-01,54,24,30,42,-12,9,212,40,20,20,-10
13,573,2012-09-01,91,40,51,49,2,15,244,80,30,50,10
5,816,2012-09-01,108,44,64,23,41,12,886,120,50,70,50
6,417,2012-09-01,79,32,47,20,27,8,837,90,30,60,50
2,314,2012-09-01,150,67,83,58,25,25,599,150,70,80,30
3,314,2012-09-01,136,62,74,40,34,19,1059,140,60,80,50
8,937,2012-09-01,50,20,30,16,14,5,482,40,10,30,30
9,419,2012-09-01,72,29,43,20,23,8,862,60,20,40,40
11,440,2012-09-01,249,99,150,63,87,32,798,210,80,130,70
12,513,2012-09-01,230,96,134,53,81,29,666,200,80,120,80
5,513,2012-09-01,310,155,155,68,87,43,1280,360,170,190,130
6,567,2012-09-01,102,45,57,51,6,17,409,120,50,70,30
1,614,2012-09-01,125,53,72,44,28,17,410,130,50,80,50
2,419,2012-09-01,107,43,64,35,29,13,424,110,40,70,40
3,234,2012-09-01,126,52,74,77,-3,47,509,130,50,80,20
8,920,2012-09-01,151,57,94,41,53,17,349,130,40,90,70
9,608,2012-09-01,126,51,75,25,50,14,857,110,40,70,60
11,920,2012-09-01,113,46,67,36,31,14,454,90,30,60,30
12,715,2012-09-01,149,62,87,85,2,56,612,130,50,80,10
5,414,2012-09-01,182,83,99,46,53,25,1063,210,90,120,80
6,608,2012-09-01,76,33,43,22,21,10,577,80,30,50,30
1,414,2012-09-01,149,67,82,59,23,25,391,150,70,80,30
2,414,2012-09-01,223,93,130,114,16,84,692,230,90,140,40
3,262,2012-09-01,199,85,114,56,58,28,555,200,90,110,70
11,203,2012-09-01,108,44,64,23,41,12,886,110,40,70,50
13,860,2012-09-01,57,23,34,17,17,6,809,60,20,40,30
9,959,2012-09-01,150,67,83,59,24,25,599,110,50,60,20
10,475,2012-09-01,136,62,74,41,33,19,1059,100,40,60,40
5,959,2012-09-01,149,62,87,85,2,56,612,140,50,90,20
6,860,2012-09-01,113,48,65,42,23,15,380,110,40,70,40
2,860,2012-09-01,258,103,155,64,91,33,1130,240,90,150,110
11,754,2012-09-01,87,35,52,20,32,9,875,90,30,60,50
13,904,2012-09-01,126,51,75,26,49,14,857,130,50,80,60
8,561,2012-09-01,76,33,43,22,21,10,577,50,20,30,20
9,305,2012-09-01,149,67,82,58,24,25,391,110,50,60,20
10,407,2012-09-01,182,83,99,46,53,25,1063,140,60,80,50
6,863,2012-09-01,199,85,114,56,58,28,555,190,80,110,70
5,863,2012-09-01,223,93,130,113,17,84,692,210,80,130,40
2,386,2012-09-01,249,99,150,64,86,32,798,230,90,140,100
3,954,2012-09-01,230,96,134,53,81,29,666,210,90,120,80
11,339,2012-09-01,72,29,43,20,23,8,862,70,30,40,30
13,617,2012-09-01,50,20,30,17,13,5,482,50,20,30,20
9,857,2012-09-01,102,45,57,51,6,17,409,70,30,40,10
7,781,2012-09-01,310,155,155,68,87,43,1280,300,140,160,100
5,508,2012-09-01,98,52,46,77,-31,47,520,90,40,50,-10
2,413,2012-09-01,576,60,516,51,465,19,-2572,540,50,490,460
11,603,2012-09-01,48,19,29,17,12,5,848,50,20,30,20
13,603,2012-09-01,43,0,43,12,31,0,473,40,0,40,30
9,603,2012-09-01,91,40,51,49,2,15,244,70,30,40,10
7,603,2012-09-01,54,24,30,42,-12,9,212,50,20,30,0
5,603,2012-09-01,106,44,62,69,-7,40,325,100,40,60,10
1,603,2012-09-01,120,49,71,38,33,15,315,110,40,70,50
2,603,2012-09-01,139,55,84,50,34,18,453,130,50,80,50
11,347,2012-09-01,245,100,145,39,106,28,981,260,100,160,130
12,518,2012-09-01,302,123,179,46,133,34,928,320,130,190,150
13,646,2012-09-01,199,81,118,34,84,22,588,210,80,130,100
9,917,2012-09-01,541,302,239,147,92,114,1518,420,220,200,90
10,212,2012-09-01,112,251,-139,99,-238,77,3948,80,190,-110,-180
7,716,2012-09-01,567,249,318,94,224,69,1286,550,230,320,240
5,585,2012-09-01,68,121,-53,144,-197,110,2932,60,110,-50,-180
2,917,2012-09-01,790,316,474,162,312,110,2580,750,300,450,320
3,504,2012-09-01,126,51,75,25,50,14,857,150,60,90,70
2,318,2012-09-01,119,48,71,25,46,13,834,140,60,80,60
8,318,2012-09-01,159,69,90,35,55,22,572,150,60,90,60
9,225,2012-09-01,150,67,83,58,25,25,599,140,60,80,30
4,318,2012-09-01,149,62,87,85,2,56,-613,120,50,70,0
5,985,2012-09-01,151,57,94,41,53,17,349,120,40,80,60
6,985,2012-09-01,113,46,67,36,31,14,454,90,30,60,40
3,505,2012-09-01,115,104,11,55,-44,32,1574,140,130,10,-40
2,505,2012-09-01,139,55,84,50,34,18,453,170,60,110,70
8,505,2012-09-01,48,19,29,16,13,5,848,40,10,30,20
9,505,2012-09-01,72,33,39,31,8,10,1003,70,30,40,20
4,505,2012-09-01,54,24,30,42,-12,9,-412,40,20,20,0
5,505,2012-09-01,106,44,62,70,-8,40,325,90,30,60,10
6,505,2012-09-01,91,39,52,39,13,12,248,70,30,40,10
3,580,2012-09-01,72,29,43,20,23,8,862,90,30,60,50
2,580,2012-09-01,140,61,79,32,47,20,579,170,70,100,80
8,580,2012-09-01,149,67,82,58,24,25,391,140,60,80,30
9,580,2012-09-01,223,93,130,114,16,84,692,210,80,130,40
4,580,2012-09-01,230,96,134,52,82,29,-1555,190,80,110,80
5,580,2012-09-01,50,20,30,17,13,5,482,40,10,30,30
6,580,2012-09-01,249,99,150,63,87,32,798,210,80,130,80
3,325,2012-09-01,132,58,74,32,42,19,548,160,70,90,70
2,214,2012-09-01,546,251,295,98,197,77,1268,680,310,370,280
8,830,2012-09-01,125,53,72,45,27,17,410,120,50,70,40
9,830,2012-09-01,107,43,64,36,28,13,424,100,40,60,30
4,830,2012-09-01,150,60,90,51,39,19,-718,120,50,70,40
5,713,2012-09-01,302,123,179,45,134,34,928,250,100,150,120
6,979,2012-09-01,199,81,118,33,85,22,588,170,60,110,90
1,801,2012-09-01,136,62,74,41,33,19,1059,170,70,100,70
2,435,2012-09-01,113,48,65,43,22,15,380,140,60,80,50
8,435,2012-09-01,120,49,71,37,34,15,315,100,40,60,40
9,435,2012-09-01,139,55,84,50,34,18,453,120,40,80,50
10,801,2012-09-01,115,104,11,56,-45,32,1574,100,80,20,-20
11,435,2012-09-01,106,44,62,69,-7,40,325,70,20,50,10
12,801,2012-09-01,91,39,52,40,12,12,248,60,20,40,20
13,435,2012-09-01,54,24,30,43,-13,9,212,30,10,20,0
3,801,2012-09-01,150,67,83,59,24,25,599,180,80,100,50
4,435,2012-09-01,79,32,47,20,27,8,837,70,30,40,30
5,435,2012-09-01,159,69,90,34,56,22,572,150,60,90,60
6,435,2012-09-01,108,44,64,24,40,12,886,100,40,60,40
1,714,2012-09-01,109,122,-13,61,-74,39,2378,130,150,-20,-70
2,626,2012-09-01,790,316,474,161,313,110,2580,980,390,590,450
8,626,2012-09-01,245,100,145,40,105,28,981,210,80,130,110
9,209,2012-09-01,546,251,295,99,196,77,1268,480,210,270,200
10,951,2012-09-01,132,58,74,31,43,19,548,110,40,70,50
11,310,2012-09-01,302,123,179,45,134,34,928,200,80,120,100
12,714,2012-09-01,199,81,118,34,84,22,588,130,50,80,70
13,760,2012-09-01,150,60,90,51,39,19,656,100,30,70,40
3,909,2012-09-01,138,162,-24,96,-120,53,3421,170,200,-30,-120
4,949,2012-09-01,498,249,249,93,156,69,1775,470,230,240,160
5,951,2012-09-01,290,121,169,143,26,110,910,270,110,160,30
6,213,2012-09-01,589,253,336,116,220,83,1686,560,240,320,220
2,702,2012-09-01,91,40,51,49,2,15,244,110,50,60,20
8,702,2012-09-01,290,121,169,143,26,110,910,250,100,150,40
9,702,2012-09-01,387,162,225,96,129,53,1148,340,130,210,140
10,775,2012-09-01,298,122,176,61,115,39,801,260,100,160,120
11,702,2012-09-01,589,253,336,115,221,83,1686,400,160,240,170
12,702,2012-09-01,498,249,249,93,156,69,1775,330,160,170,110
13,775,2012-09-01,19,302,-302,147,-430,114,6413,0,190,-190,-280
3,702,2012-09-01,72,33,39,32,7,10,1003,90,40,50,30
4,702,2012-09-01,43,0,43,11,32,0,473,40,0,40,30
5,775,2012-09-01,48,19,29,17,12,5,848,40,10,30,20
6,702,2012-09-01,58,23,35,18,17,6,803,50,20,30,20
1,541,2012-09-01,126,52,74,77,-3,47,509,150,60,90,30
8,541,2012-09-01,61,25,36,19,17,7,823,50,20,30,30
9,971,2012-09-01,140,61,79,32,47,20,579,120,50,70,50
11,541,2012-09-01,50,20,30,17,13,5,482,30,10,20,20
12,541,2012-09-01,249,99,150,63,87,32,798,160,60,100,60
13,541,2012-09-01,230,96,134,53,81,29,666,150,60,90,60
2,541,2012-09-01,137,57,80,62,18,18,469,170,70,100,50
3,971,2012-09-01,107,43,64,36,28,13,424,130,50,80,50
4,503,2012-09-01,102,45,57,51,6,17,409,90,40,50,10
5,541,2012-09-01,125,53,72,44,28,17,410,120,50,70,40
6,541,2012-09-01,310,155,155,68,87,43,1280,290,140,150,90
8,253,2012-09-01,258,103,155,64,91,33,1130,220,80,140,100
9,360,2012-09-01,119,48,71,24,47,13,834,100,40,60,50
11,425,2012-09-01,151,57,94,40,54,17,349,100,30,70,40
12,360,2012-09-01,113,46,67,36,31,14,454,70,30,40,30
13,425,2012-09-01,149,62,87,85,2,56,612,100,40,60,10
2,360,2012-09-01,167,68,99,43,56,21,445,200,80,120,80
3,360,2012-09-01,223,93,130,114,16,84,692,270,110,160,60
4,206,2012-09-01,76,33,43,22,21,10,577,70,30,40,30
5,253,2012-09-01,149,67,82,59,23,25,391,140,60,80,30
6,206,2012-09-01,182,83,99,46,53,25,1063,170,70,100,70
13,720,2012-10-01,205,90,115,41,74,29,572,140,50,90,80
8,719,2012-10-01,322,161,161,69,92,45,1267,260,120,140,110
9,303,2012-10-01,122,51,71,76,-5,46,503,90,30,60,30
10,970,2012-10-01,123,52,71,45,26,17,405,90,30,60,50
11,303,2012-10-01,120,54,66,53,13,20,404,80,30,50,30
12,303,2012-10-01,118,54,64,37,27,16,1037,80,30,50,40
6,303,2012-10-01,182,72,110,54,56,23,650,260,100,160,130
5,303,2012-10-01,187,76,111,32,79,21,580,280,100,180,170
3,719,2012-10-01,265,108,157,41,116,30,971,260,100,160,150
1,970,2012-10-01,302,123,179,46,133,34,915,300,120,180,160
2,719,2012-10-01,90,39,51,24,27,12,541,80,30,50,50
8,708,2012-10-01,302,123,179,46,133,34,915,240,90,150,140
9,630,2012-10-01,90,39,51,24,27,12,541,60,20,40,40
10,815,2012-10-01,265,108,157,41,116,30,971,210,80,130,120
11,217,2012-10-01,187,76,111,33,78,21,580,130,50,80,80
12,847,2012-10-01,182,72,110,55,55,23,650,130,50,80,50
6,312,2012-10-01,478,239,239,90,149,66,1755,710,340,370,300
5,815,2012-10-01,598,257,341,117,224,84,1662,890,370,520,420
3,815,2012-10-01,298,122,176,61,115,39,789,300,110,190,160
2,815,2012-10-01,367,154,213,93,120,50,1132,370,150,220,160
8,712,2012-10-01,598,257,341,117,224,84,1662,480,200,280,210
9,641,2012-10-01,298,122,176,62,114,39,789,240,90,150,130
11,563,2012-10-01,478,239,239,90,149,66,1755,340,170,170,110
12,563,2012-10-01,567,255,312,129,183,96,1756,400,170,230,130
5,319,2012-10-01,58,23,35,17,18,6,800,70,20,50,50
6,712,2012-10-01,43,0,43,12,31,0,430,60,0,60,60
3,641,2012-10-01,23,10,13,15,-2,3,598,10,0,10,10
1,563,2012-10-01,52,21,31,16,15,5,846,40,10,30,30
2,515,2012-10-01,68,31,37,30,7,9,1000,60,20,40,30
13,314,2012-10-01,77,34,43,46,-3,12,240,40,10,30,10
8,573,2012-10-01,109,45,64,70,-6,41,320,80,20,60,30
9,573,2012-10-01,109,86,23,49,-26,26,1698,80,60,20,10
11,636,2012-10-01,92,39,53,40,13,12,244,60,20,40,30
12,417,2012-10-01,56,25,31,42,-11,9,209,30,10,20,0
5,314,2012-10-01,99,40,59,23,36,11,881,140,50,90,90
6,660,2012-10-01,79,32,47,19,28,8,833,110,30,80,80
3,660,2012-10-01,142,65,77,42,35,20,1053,130,50,80,70
2,816,2012-10-01,177,79,98,63,35,30,593,170,70,100,70
11,234,2012-10-01,205,82,123,58,65,27,788,140,50,90,60
12,614,2012-10-01,218,91,127,51,76,28,656,150,50,100,80
8,937,2012-10-01,53,21,32,16,16,5,480,30,0,30,30
9,513,2012-10-01,66,27,39,19,20,7,859,40,10,30,30
5,567,2012-10-01,322,161,161,69,92,45,1267,470,230,240,190
6,614,2012-10-01,120,54,66,54,12,20,404,170,70,100,70
1,440,2012-10-01,123,52,71,45,26,17,405,110,40,70,60
2,937,2012-10-01,107,43,64,36,28,13,419,100,30,70,60
3,216,2012-10-01,122,51,71,76,-5,46,503,110,40,70,30
11,262,2012-10-01,113,46,67,37,30,14,449,70,20,50,40
12,715,2012-10-01,144,60,84,84,0,54,606,90,40,50,0
8,414,2012-10-01,159,60,99,42,57,18,329,120,40,80,80
9,262,2012-10-01,118,48,70,25,45,13,851,90,30,60,60
5,608,2012-10-01,174,80,94,46,48,24,1055,250,110,140,120
6,715,2012-10-01,51,22,29,19,10,7,573,70,20,50,50
1,715,2012-10-01,126,56,70,55,15,21,385,120,40,80,50
2,715,2012-10-01,230,96,134,116,18,87,683,230,90,140,60
3,715,2012-10-01,202,86,116,55,61,28,547,200,80,120,100
11,860,2012-10-01,99,40,59,23,36,11,881,100,40,60,50
13,959,2012-10-01,60,24,36,18,18,6,806,60,20,40,40
9,959,2012-10-01,177,79,98,64,34,30,593,90,40,50,30
